researcher,screening_round,extract,extract_fraction,concentration,organism,biological_rep,technical_rep,auc,log_reduction_auc
YD,6,MC13-10,1,250,SA,1,2,42168,0.8831263577340441
YD,6,MC13-10,1,500,EC,1,1,22056,0.2965171876773723
YD,6,MC13-10,1,500,EC,1,2,25176,0.23905721086992576
YD,6,MC13-10,1,500,SA,1,1,21408,1.177533264853216
YD,6,MC13-10,1,500,SA,1,2,20976,1.186386686594936
YD,6,MC13-10,1,1000,EC,1,1,20712,0.323821903348274
YD,6,MC13-10,1,1000,EC,1,2,24527.999999999996,0.2503818032647897
YD,6,MC13-10,1,1000,SA,1,1,18720,1.2358035165388586
YD,6,MC13-10,1,1000,SA,1,2,19560,1.2167405104893625
YD,6,MC13-10,2,0,EC,1,1,43559.99999999999,9.560696913523255e-4
YD,6,MC13-10,2,0,EC,1,2,38232,0.05761692326235208
YD,6,MC13-10,2,0,SA,1,1,349824,-0.03574024039958397
YD,6,MC13-10,2,0,SA,1,2,352608,-0.039182800443917136
YD,6,MC13-10,2,15.625,EC,1,1,29040,0.1770473287470335
YD,6,MC13-10,2,15.625,EC,1,2,37272,0.06866124333492503
YD,6,MC13-10,2,15.625,SA,1,1,326508,-0.0057844657522030316
YD,6,MC13-10,2,15.625,SA,1,2,316643.99999999994,0.0075380978262392685
YD,6,MC13-10,2,31.25,EC,1,1,34848,0.09786608269940868
YD,6,MC13-10,2,31.25,EC,1,2,29328,0.17276149315694816
YD,6,MC13-10,2,31.25,SA,1,1,304788,0.024111496817918878
YD,6,MC13-10,2,31.25,SA,1,2,315540,0.009054939743844062
YD,6,MC13-10,2,62.5,EC,1,1,25224,0.23822998303524132
YD,6,MC13-10,2,62.5,EC,1,2,26304,0.22002214491513322
YD,6,MC13-10,2,62.5,SA,1,1,253800,0.10361774318225907
YD,6,MC13-10,2,62.5,SA,1,2,261048,0.09138899069660912
YD,6,MC13-10,2,125,EC,1,1,24768,0.24615300177229107
YD,6,MC13-10,2,125,EC,1,2,28752,0.181375881010191
YD,6,MC13-10,2,125,SA,1,1,180180.00000000003,0.2524027783583203
YD,6,MC13-10,2,125,SA,1,2,178716,0.2559459253874513
YD,6,MC13-10,2,250,EC,1,1,23376,0.2712737421848681
YD,6,MC13-10,2,250,EC,1,2,21264,0.31239897717643283
YD,6,MC13-10,2,250,SA,1,1,100584,0.5055804583954947
YD,6,MC13-10,2,250,SA,1,2,103368,0.49372324746673896
YD,6,MC13-10,2,500,EC,1,1,25224,0.23822998303524132
YD,6,MC13-10,2,500,EC,1,2,27336,0.20330897498438324
YD,6,MC13-10,2,500,SA,1,1,51024,0.8003348590420611
YD,6,MC13-10,2,500,SA,1,2,50544,0.8044397523798713
YD,6,MC13-10,2,1000,EC,1,1,25464,0.23411731516214287
YD,6,MC13-10,2,1000,EC,1,2,24816,0.24531216030555983
YD,6,MC13-10,2,1000,SA,1,1,22631.999999999996,1.1533864264920108
YD,6,MC13-10,2,1000,SA,1,2,24600,1.117174253837566
YD,6,MC13-10,3,0,EC,1,1,46632.00000000001,-0.028640101536299003
YD,6,MC13-10,3,0,EC,1,2,45264.00000000001,-0.015708989337826076
YD,6,MC13-10,3,0,SA,1,1,351408,-0.0377022832880724
YD,6,MC13-10,3,0,SA,1,2,327732.00000000006,-0.0074094873530004286
YD,6,MC13-10,3,15.625,EC,1,1,33792,0.11123004425739019
YD,6,MC13-10,3,15.625,EC,1,2,40776,0.029639320194437987
YD,6,MC13-10,3,15.625,SA,1,1,300972,0.0295832667129528
YD,6,MC13-10,3,15.625,SA,1,2,285672,0.05224168563140489
YD,6,MC13-10,3,31.25,EC,1,1,27048,0.20790878301737706
YD,6,MC13-10,3,31.25,EC,1,2,34968,0.09637314729349344
YD,6,MC13-10,3,31.25,SA,1,1,304044,0.025172923468862022
YD,6,MC13-10,3,31.25,SA,1,2,299100,0.032292947909626904
YD,6,MC13-10,3,62.5,EC,1,1,21360,0.3104426924185708
YD,6,MC13-10,3,62.5,EC,1,2,24359.999999999996,0.2533666568142519
YD,6,MC13-10,3,62.5,SA,1,1,235140,0.13678284707919883
YD,6,MC13-10,3,62.5,SA,1,2,232380,0.1419106135712187
YD,6,MC13-10,3,125,EC,1,1,26040,0.22440296087893521
YD,6,MC13-10,3,125,EC,1,2,26688,0.21372791181744485
YD,6,MC13-10,3,125,SA,1,1,165288,0.2898680362440189
YD,6,MC13-10,3,125,SA,1,2,177755.99999999997,0.2582850920572103
YD,6,MC13-10,3,250,EC,1,1,34080,0.10754435468042706
YD,6,MC13-10,3,250,EC,1,2,27648,0.19838021997629032
YD,6,MC13-10,3,250,SA,1,1,88992,0.5587583937568796
YD,6,MC13-10,3,250,SA,1,2,97848,0.5175574077771823
YD,6,MC13-10,3,500,EC,1,1,54528,-0.09657562797549772
YD,6,MC13-10,3,500,EC,1,2,38592,0.053546654651051115
YD,6,MC13-10,3,500,SA,1,1,53064,0.7833093766506252
YD,6,MC13-10,3,500,SA,1,2,55584,0.7631595641739405
YD,6,MC13-10,3,1000,EC,1,1,21552.000000000004,0.3065563623961791
YD,6,MC13-10,3,1000,EC,1,2,26016,0.22480341686111546
YD,6,MC13-10,3,1000,SA,1,1,24384.000000000004,1.1210044112814386
YD,6,MC13-10,3,1000,SA,1,2,25440,1.1025922539645687
YD,6,MC13-10,4,0,EC,1,1,50112,-0.059897795266741015
YD,6,MC13-10,4,0,EC,1,2,41088,0.026328938722349152
YD,6,MC13-10,4,0,SA,1,1,353664,-0.04048149362343463
YD,6,MC13-10,4,0,SA,1,2,347688,-0.033080340890669795
YD,6,MC13-10,4,15.625,EC,1,1,30984,0.14890645679706324
YD,6,MC13-10,4,15.625,EC,1,2,38472,0.05489917670933875
YD,6,MC13-10,4,15.625,SA,1,1,212724,0.18029287019399134
YD,6,MC13-10,4,15.625,SA,1,2,197436,0.21268301718749794
YD,6,MC13-10,4,31.25,EC,1,1,28032,0.19238985628710292
YD,6,MC13-10,4,31.25,EC,1,2,36048,0.08316276639533397
YD,6,MC13-10,4,31.25,SA,1,1,149232,0.33424740152216603
YD,6,MC13-10,4,31.25,SA,1,2,156407.99999999997,0.31385039823373967
YD,6,MC13-10,4,62.5,EC,1,1,28800,0.18065145301585875
YD,6,MC13-10,4,62.5,EC,1,2,30624,0.15398202467834005
YD,6,MC13-10,4,62.5,SA,1,1,116184,0.4429630365884494
YD,6,MC13-10,4,62.5,SA,1,2,111768,0.4597918812966077
YD,6,MC13-10,4,125,EC,1,1,26448,0.2176511045477173
YD,6,MC13-10,4,125,EC,1,2,26736,0.21294750822577344
YD,6,MC13-10,4,125,SA,1,1,55632,0.7627846876017619
YD,6,MC13-10,4,125,SA,1,2,49944,0.8096260390177121
YD,6,MC13-10,4,250,EC,1,1,25655.999999999993,0.23085499385470565
YD,6,MC13-10,4,250,EC,1,2,24624,0.2486853382876861
YD,6,MC13-10,4,250,SA,1,1,27360,1.0709932678928664
YD,6,MC13-10,4,250,SA,1,2,25080,1.1087818287822662
YD,6,MC13-10,4,500,EC,1,1,24480.000000000004,0.251232527301566
YD,6,MC13-10,4,500,EC,1,2,25728,0.22963791370673237
YD,6,MC13-10,4,500,SA,1,1,3216,2.000793320864531
YD,6,MC13-10,4,500,SA,1,2,1488,2.335506429731085
YD,6,MC13-10,4,1000,EC,1,1,28608,0.1835564436592659
YD,6,MC13-10,4,1000,EC,1,2,30072,0.1618816280693336
YD,6,MC13-10,4,1000,SA,1,1,216,3.173655609790014
YD,6,MC13-10,4,1000,SA,1,2,312,3.0139547669225024
YD,6,MC13-10,5,0,EC,1,1,44664,-0.00991367406728341
YD,6,MC13-10,5,0,EC,1,2,42720,0.009412696754589594
YD,6,MC13-10,5,0,SA,1,1,322428.00000000006,-3.233884373732337e-4
YD,6,MC13-10,5,0,SA,1,2,281808,0.05815604318769423
YD,6,MC13-10,5,15.625,EC,1,1,37320,0.06810230570062725
YD,6,MC13-10,5,15.625,EC,1,2,40992,0.027344832710497303
YD,6,MC13-10,5,15.625,SA,1,1,148584,0.3361373152164341
YD,6,MC13-10,5,15.625,SA,1,2,113304,0.45386411879808414
YD,6,MC13-10,5,31.25,EC,1,1,32088,0.13370129180149917
YD,6,MC13-10,5,31.25,EC,1,2,35208,0.0934025852202009
YD,6,MC13-10,5,31.25,SA,1,1,94823.99999999999,0.5311910895478928
YD,6,MC13-10,5,31.25,SA,1,2,89520,0.5561892874206514
YD,6,MC13-10,5,62.5,EC,1,1,29904,0.16431465674033277
YD,6,MC13-10,5,62.5,EC,1,2,30744,0.15228356931879725
YD,6,MC13-10,5,62.5,SA,1,1,46680,0.8389785135676125
YD,6,MC13-10,5,62.5,SA,1,2,38592,0.9216120748169065
YD,6,MC13-10,5,125,EC,1,1,27552,0.19989081100152883
YD,6,MC13-10,5,125,EC,1,2,32616,0.12661324233098922
YD,6,MC13-10,5,125,SA,1,1,16488,1.2909413821697886
YD,6,MC13-10,5,125,SA,1,2,14640,1.342568284218572
YD,6,MC13-10,5,250,EC,1,1,35088,0.09488532644164194
YD,6,MC13-10,5,250,EC,1,2,33840,0.11061358640810365
YD,6,MC13-10,5,250,SA,1,1,7248,1.6478911762721884
YD,6,MC13-10,5,250,SA,1,2,7104,1.6566064081704004
YD,6,MC13-10,5,500,EC,1,1,29376,0.1720512812539412
YD,6,MC13-10,5,500,EC,1,2,30072,0.1618816280693336
YD,6,MC13-10,5,500,SA,1,1,312,3.0139547669225024
YD,6,MC13-10,5,500,SA,1,2,744,2.6365364253950663
YD,6,MC13-10,5,1000,EC,1,1,34632,0.10056636796998937
YD,6,MC13-10,5,1000,EC,1,2,33912,0.10969053721492499
YD,6,MC13-10,5,1000,SA,1,1,192,3.2248081322373956
YD,6,MC13-10,5,1000,SA,1,2,144,3.3497468688456955
YD,7,CTRL,Broth,0,ECSA,7,1,12864,-0.23640440066593255
YD,7,CTRL,Broth,0,ECSA,7,2,18936,-0.40431661418258286
YD,7,CTRL,Broth,0.03125,ECSA,7,1,24,2.4927603890268375
YD,7,CTRL,Broth,0.03125,ECSA,7,2,48,2.1917303933628562
YD,7,CTRL,Broth,0.125,ECSA,7,1,2112,0.5482777168766688
YD,7,CTRL,Broth,0.125,ECSA,7,2,2184,0.5337189967057439
YD,7,CTRL,Broth,0.5,ECSA,7,1,2184,0.5337189967057439
YD,7,CTRL,Broth,0.5,ECSA,7,2,1968,0.5789465366431209
YD,7,CTRL,Broth,2,ECSA,7,1,194820,-1.4166619082712015
YD,7,CTRL,Broth,2,ECSA,7,2,233868,-1.4959991709160918
YD,7,CTRL,DMSO,0,ECSA,7,1,2064,0.5582619377832697
YD,7,CTRL,DMSO,0,ECSA,7,2,2016,0.5684811029649558
YD,7,CTRL,DMSO,0.015625,ECSA,7,1,48,2.1917303933628562
YD,7,CTRL,DMSO,0.015625,ECSA,7,2,144,1.7146091386431939
YD,7,CTRL,DMSO,0.0625,ECSA,7,1,3600,0.31666912997115626
YD,7,CTRL,DMSO,0.0625,ECSA,7,2,3768,0.2968607366176038
YD,7,CTRL,DMSO,0.25,ECSA,7,1,3240,0.3624266205318314
YD,7,CTRL,DMSO,0.25,ECSA,7,2,4320,0.23748788392353146
YD,7,CTRL,DMSO,1,ECSA,7,1,4320,0.23748788392353146
YD,7,CTRL,DMSO,1,ECSA,7,2,4800,0.1917303933628563
YD,7,CTRL,DMSO,4,ECSA,7,1,41304,-0.7430204813007227
YD,7,CTRL,DMSO,4,ECSA,7,2,21744,-0.46436780864997557
YD,7,MC13-13,CRUDE,0,EC,1,1,30936,-0.05621470666853357
YD,7,MC13-13,CRUDE,0,EC,1,2,22968,0.07312627290802591
YD,7,MC13-13,CRUDE,0,SA,1,1,243576,0.047921636259987535
YD,7,MC13-13,CRUDE,0,SA,1,2,257832,0.023219313036065208
YD,7,MC13-13,CRUDE,15.625,EC,1,1,19824,0.13705816336448726
YD,7,MC13-13,CRUDE,15.625,EC,1,2,18096,0.17666686481509544
YD,7,MC13-13,CRUDE,15.625,SA,1,1,241524,0.051595837836080016
YD,7,MC13-13,CRUDE,15.625,SA,1,2,283104,-0.01738987511212984
YD,7,MC13-13,CRUDE,31.25,EC,1,1,17472,0.19190683137183226
YD,7,MC13-13,CRUDE,31.25,EC,1,2,14544,0.27156558651858326
YD,7,MC13-13,CRUDE,31.25,SA,1,1,221196,0.08977886134402015
YD,7,MC13-13,CRUDE,31.25,SA,1,2,252312,0.03261822435385314
YD,7,MC13-13,CRUDE,62.5,EC,1,1,23136,0.06996117678203874
YD,7,MC13-13,CRUDE,62.5,EC,1,2,18384,0.16980944105226556
YD,7,MC13-13,CRUDE,62.5,SA,1,1,208740,0.11495045134800401
YD,7,MC13-13,CRUDE,62.5,SA,1,2,239220,0.05575864443319853
YD,7,MC13-13,CRUDE,125,EC,1,1,22200,0.08789647794583691
YD,7,MC13-13,CRUDE,125,EC,1,2,18720,0.16194360799438912
YD,7,MC13-13,CRUDE,125,SA,1,1,123456,0.3430439288514649
YD,7,MC13-13,CRUDE,125,SA,1,2,134280,0.3065447979032617
YD,7,MC13-13,CRUDE,250,EC,1,1,17472,0.19190683137183226
YD,7,MC13-13,CRUDE,250,EC,1,2,13824,0.2936157272616574
YD,7,MC13-13,CRUDE,250,SA,1,1,85272,0.5037496812783027
YD,7,MC13-13,CRUDE,250,SA,1,2,87432,0.49288571752571464
YD,7,MC13-13,CRUDE,500,EC,1,1,21552,0.1007618740175651
YD,7,MC13-13,CRUDE,500,EC,1,2,15384,0.2471801811660521
YD,7,MC13-13,CRUDE,500,SA,1,1,38976,0.843758863862474
YD,7,MC13-13,CRUDE,500,SA,1,2,35280,0.8870275540194544
YD,7,MC13-13,CRUDE,1000,EC,1,1,16200,0.22473443785384453
YD,7,MC13-13,CRUDE,1000,EC,1,2,17856,0.1824652751389908
YD,7,MC13-13,CRUDE,1000,SA,1,1,12792,1.3276176797410584
YD,7,MC13-13,CRUDE,1000,SA,1,2,13896,1.2916663250401943
YD,7,MC13-13,1,0,EC,1,1,25488,0.027913693939419205
YD,7,MC13-13,1,0,EC,1,2,28248,-0.016738252158565153
YD,7,MC13-13,1,0,SA,1,1,276528,-0.007182982122877262
YD,7,MC13-13,1,0,SA,1,2,281928,-0.015582079984841745
YD,7,MC13-13,1,15.625,EC,1,1,20160,0.12975892462298783
YD,7,MC13-13,1,15.625,EC,1,2,16584,0.2145601633106711
YD,7,MC13-13,1,15.625,SA,1,1,297192,-0.03848098415634941
YD,7,MC13-13,1,15.625,SA,1,2,307356,-0.05308556506925252
YD,7,MC13-13,1,31.25,EC,1,1,16632,0.21330497607306273
YD,7,MC13-13,1,31.25,EC,1,2,15576,0.24179351388450027
YD,7,MC13-13,1,31.25,SA,1,1,304764,-0.04940753453503085
YD,7,MC13-13,1,31.25,SA,1,2,319716,-0.07020824034933423
YD,7,MC13-13,1,62.5,EC,1,1,11448,0.37551983164475555
YD,7,MC13-13,1,62.5,EC,1,2,10920,0.3960268140277571
YD,7,MC13-13,1,62.5,SA,1,1,319284,-0.06962102518574885
YD,7,MC13-13,1,62.5,SA,1,2,328284,-0.08169358599654926
YD,7,MC13-13,1,125,EC,1,1,10440,0.41554895373023215
YD,7,MC13-13,1,125,EC,1,2,9768,0.4444438014596494
YD,7,MC13-13,1,125,SA,1,1,317940,-0.0677890394187366
YD,7,MC13-13,1,125,SA,1,2,314964,-0.06370478681886434
YD,7,MC13-13,1,250,EC,1,1,11064,0.3903372852952214
YD,7,MC13-13,1,250,EC,1,2,10680,0.40567819970393787
YD,7,MC13-13,1,250,SA,1,1,275928,-0.006239642593234182
YD,7,MC13-13,1,250,SA,1,2,299388,-0.04167825858649705
YD,7,MC13-13,1,500,EC,1,1,10632,0.40763448446179995
YD,7,MC13-13,1,500,EC,1,2,11328,0.3800962120507817
YD,7,MC13-13,1,500,SA,1,1,248112,0.03990836093595847
YD,7,MC13-13,1,500,SA,1,2,271656,5.368288469726055e-4
YD,7,MC13-13,1,1000,EC,1,1,14279.999999999996,0.27952124495631997
YD,7,MC13-13,1,1000,EC,1,2,12576,0.3347069237011428
YD,7,MC13-13,1,1000,SA,1,1,203388,0.1262308047416821
YD,7,MC13-13,1,1000,SA,1,2,208548,0.11535010121289214
YD,7,MC13-13,2,0,EC,1,1,26328,0.013831583110158363
YD,7,MC13-13,2,0,EC,1,2,24576,0.04373825404505753
YD,7,MC13-13,2,0,SA,1,1,284808,-0.019996053597446637
YD,7,MC13-13,2,0,SA,1,2,294336,-0.03428725307868819
YD,7,MC13-13,2,15.625,EC,1,1,20256,0.12769576405921446
YD,7,MC13-13,2,15.625,EC,1,2,18264,0.17265355391429668
YD,7,MC13-13,2,15.625,SA,1,1,290472,-0.02854814452054879
YD,7,MC13-13,2,15.625,SA,1,2,314508.00000000006,-0.06307556639797186
YD,7,MC13-13,2,31.25,EC,1,1,14784,0.26445749852044403
YD,7,MC13-13,2,31.25,EC,1,2,14112,0.284660884608731
YD,7,MC13-13,2,31.25,SA,1,1,290808,-0.029050219122020098
YD,7,MC13-13,2,31.25,SA,1,2,307716,-0.05359394792959571
YD,7,MC13-13,2,62.5,EC,1,1,11760,0.36384213065635584
YD,7,MC13-13,2,62.5,EC,1,2,10440,0.41554895373023215
YD,7,MC13-13,2,62.5,SA,1,1,291936,-0.030731522704463974
YD,7,MC13-13,2,62.5,SA,1,2,291216,-0.029659101840398886
YD,7,MC13-13,2,125,EC,1,1,10032,0.4328619289098343
YD,7,MC13-13,2,125,EC,1,2,9192,0.4708394367162468
YD,7,MC13-13,2,125,SA,1,1,255792,0.026669172862737556
YD,7,MC13-13,2,125,SA,1,2,204588,0.12367597366721897
YD,7,MC13-13,2,250,EC,1,1,12840,0.325684428663641
YD,7,MC13-13,2,250,EC,1,2,9864,0.4401963888088003
YD,7,MC13-13,2,250,SA,1,1,190068,0.15564712562455565
YD,7,MC13-13,2,250,SA,1,2,181956.00000000003,0.17458974945817296
YD,7,MC13-13,2,500,EC,1,1,15744,0.2371343713092092
YD,7,MC13-13,2,500,EC,1,2,15936,0.23187013131685197
YD,7,MC13-13,2,500,SA,1,1,126432,0.33269912247788436
YD,7,MC13-13,2,500,SA,1,2,123096,0.34431218970187705
YD,7,MC13-13,2,1000,EC,1,1,21288,0.10611459085314308
YD,7,MC13-13,2,1000,EC,1,2,19128,0.15257988928875715
YD,7,MC13-13,2,1000,SA,1,1,76632,0.5501459702281857
YD,7,MC13-13,2,1000,SA,1,2,85704,0.5015550385748486
YD,7,MC13-13,3,0,EC,1,1,26352,0.01343587057079636
YD,7,MC13-13,3,0,EC,1,2,28056,-0.013776300476970621
YD,7,MC13-13,3,0,SA,1,1,308676,-0.054946733299070724
YD,7,MC13-13,3,0,SA,1,2,310284,-0.05720325099966059
YD,7,MC13-13,3,15.625,EC,1,1,15696,0.23846046236060223
YD,7,MC13-13,3,15.625,EC,1,2,16800,0.20894017067061263
YD,7,MC13-13,3,15.625,SA,1,1,265608,0.0103149788211647
YD,7,MC13-13,3,15.625,SA,1,2,288072,-0.02494491733102908
YD,7,MC13-13,3,31.25,EC,1,1,10680,0.40567819970393787
YD,7,MC13-13,3,31.25,EC,1,2,12984,0.32084094557830006
YD,7,MC13-13,3,31.25,SA,1,1,196523.99999999997,0.14114053540598812
YD,7,MC13-13,3,31.25,SA,1,2,202308,0.12854307377289095
YD,7,MC13-13,3,62.5,EC,1,1,11784,0.362956718561901
YD,7,MC13-13,3,62.5,EC,1,2,10824,0.39986166880690893
YD,7,MC13-13,3,62.5,SA,1,1,158592,0.2342748544553048
YD,7,MC13-13,3,62.5,SA,1,2,155016,0.24417960422448096
YD,7,MC13-13,3,125,EC,1,1,9576,0.45306531499812125
YD,7,MC13-13,3,125,EC,1,2,10872,0.3979400086720376
YD,7,MC13-13,3,125,SA,1,1,101616,0.4275940350842374
YD,7,MC13-13,3,125,SA,1,2,95375.99999999999,0.45511702599383425
YD,7,MC13-13,3,250,EC,1,1,11016,0.3922255251476082
YD,7,MC13-13,3,250,EC,1,2,9720,0.4465831874702009
YD,7,MC13-13,3,250,SA,1,1,49224,0.7423792283992643
YD,7,MC13-13,3,250,SA,1,2,43968,0.791419419435799
YD,7,MC13-13,3,500,EC,1,1,10416,0.41654848117235876
YD,7,MC13-13,3,500,EC,1,2,10944,0.39507336802043447
YD,7,MC13-13,3,500,SA,1,1,16104,1.2276223685986385
YD,7,MC13-13,3,500,SA,1,2,14232,1.281290195403368
YD,7,MC13-13,3,1000,EC,1,1,14664,0.2679970004423152
YD,7,MC13-13,3,1000,EC,1,2,11472,0.3746103140727506
YD,7,MC13-13,3,1000,SA,1,1,7032,1.587477268413521
YD,7,MC13-13,3,1000,SA,1,2,5184,1.7198911376166997
YD,7,MC13-13,4,0,EC,1,1,25896,0.0210167660019588
YD,7,MC13-13,4,0,EC,1,2,28008,-0.013032645360500719
YD,7,MC13-13,4,0,SA,1,1,296064,-0.03682947193925119
YD,7,MC13-13,4,0,SA,1,2,295272,-0.03566613523951658
YD,7,MC13-13,4,15.625,EC,1,1,16848,0.20770109855506422
YD,7,MC13-13,4,15.625,EC,1,2,18360,0.17037677553125188
YD,7,MC13-13,4,15.625,SA,1,1,263688,0.013465764251843718
YD,7,MC13-13,4,15.625,SA,1,2,246792,0.04222505296311722
YD,7,MC13-13,4,31.25,EC,1,1,14808,0.2637530466516278
YD,7,MC13-13,4,31.25,EC,1,2,19056,0.15421770825777326
YD,7,MC13-13,4,31.25,SA,1,1,230676,0.07155371848855248
YD,7,MC13-13,4,31.25,SA,1,2,209340,0.11370391064748213
YD,7,MC13-13,4,62.5,EC,1,1,11712,0.36561838868215885
YD,7,MC13-13,4,62.5,EC,1,2,13440,0.30585018367866906
YD,7,MC13-13,4,62.5,SA,1,1,150216,0.25783993721433435
YD,7,MC13-13,4,62.5,SA,1,2,149136,0.26097363984867494
YD,7,MC13-13,4,125,EC,1,1,11832,0.3611912914076395
YD,7,MC13-13,4,125,EC,1,2,12048,0.35333449353985014
YD,7,MC13-13,4,125,SA,1,1,71928,0.5776581458219858
YD,7,MC13-13,4,125,SA,1,2,71664,0.579255085378624
YD,7,MC13-13,4,250,EC,1,1,6888,0.5961563139508772
YD,7,MC13-13,4,250,EC,1,2,7512,0.558493873138421
YD,7,MC13-13,4,250,SA,1,1,18696,1.162807431095066
YD,7,MC13-13,4,250,SA,1,2,21000,1.1123368357453174
YD,7,MC13-13,4,500,EC,1,1,3504,0.8896853549004323
YD,7,MC13-13,4,500,EC,1,2,3000,0.9571281976768131
YD,7,MC13-13,4,500,SA,1,1,3384,1.9051257761122506
YD,7,MC13-13,4,500,SA,1,2,4872,1.7468488508544175
YD,7,MC13-13,4,1000,EC,1,1,1104,1.3912803790032953
YD,7,MC13-13,4,1000,EC,1,2,1560,1.241124854042014
YD,7,MC13-13,4,1000,SA,1,1,1200,2.355374884431612
YD,7,MC13-13,4,1000,SA,1,2,1296,2.321951128944662
YD,7,MC13-13,5,0,EC,1,1,26256,0.015020888687457523
YD,7,MC13-13,5,0,EC,1,2,28296,-0.017475594410219664
YD,7,MC13-13,5,0,SA,1,1,284496,-0.01952003413536881
YD,7,MC13-13,5,0,SA,1,2,259896,0.019756535054006208
YD,7,MC13-13,5,15.625,EC,1,1,17136,0.20033999890869506
YD,7,MC13-13,5,15.625,EC,1,2,23136,0.06996117678203874
YD,7,MC13-13,5,15.625,SA,1,1,240108,0.05414950020990318
YD,7,MC13-13,5,15.625,SA,1,2,202308,0.12854307377289095
YD,7,MC13-13,5,31.25,EC,1,1,16488,0.21708147362531904
YD,7,MC13-13,5,31.25,EC,1,2,21288,0.10611459085314308
YD,7,MC13-13,5,31.25,SA,1,1,179028,0.18163517047972438
YD,7,MC13-13,5,31.25,SA,1,2,176388.00000000003,0.18808709453068012
YD,7,MC13-13,5,62.5,EC,1,1,13896,0.29135964695743327
YD,7,MC13-13,5,62.5,EC,1,2,16848,0.20770109855506422
YD,7,MC13-13,5,62.5,SA,1,1,129216,0.3232398375517101
YD,7,MC13-13,5,62.5,SA,1,2,120000,0.35537488443161175
YD,7,MC13-13,5,125,EC,1,1,14328,0.2780638795555004
YD,7,MC13-13,5,125,EC,1,2,21456,0.10270069188895183
YD,7,MC13-13,5,125,SA,1,1,115368,0.37247076663898365
YD,7,MC13-13,5,125,SA,1,2,123480,0.3429595096691789
YD,7,MC13-13,5,250,EC,1,1,12600,0.3338789072789126
YD,7,MC13-13,5,250,EC,1,2,20472,0.12308917951734642
YD,7,MC13-13,5,250,SA,1,1,56808,0.6801466308385479
YD,7,MC13-13,5,250,SA,1,2,67200,0.6071868574254113
YD,7,MC13-13,5,500,EC,1,1,11952,0.35680886792515193
YD,7,MC13-13,5,500,EC,1,2,19656,0.14075430892445104
YD,7,MC13-13,5,500,SA,1,1,52056,0.7180853367534373
YD,7,MC13-13,5,500,SA,1,2,68400,0.5995000287591203
YD,7,MC13-13,5,1000,EC,1,1,11160,0.3865852577949156
YD,7,MC13-13,5,1000,EC,1,2,18912,0.15751199319531417
YD,7,MC13-13,5,1000,SA,1,1,41352,0.818059611319602
YD,7,MC13-13,5,1000,SA,1,2,59640,0.6590184956982796
YD,7,MC13-16,CRUDE,0,EC,1,1,23304,0.06681898077686461
YD,7,MC13-16,CRUDE,0,EC,1,2,18600,0.16473650817855917
YD,7,MC13-16,CRUDE,0,SA,1,1,216324,0.09945142569871063
YD,7,MC13-16,CRUDE,0,SA,1,2,236484,0.060754367844191026
YD,7,MC13-16,CRUDE,15.625,EC,1,1,18768,0.1608314576250215
YD,7,MC13-16,CRUDE,15.625,EC,1,2,16560,0.21518911994761417
YD,7,MC13-16,CRUDE,15.625,SA,1,1,188460.00000000003,0.15933694369708812
YD,7,MC13-16,CRUDE,15.625,SA,1,2,225468,0.08147121801064156
YD,7,MC13-16,CRUDE,31.25,EC,1,1,16536,0.21581898877724365
YD,7,MC13-16,CRUDE,31.25,EC,1,2,13656,0.29892594428979835
YD,7,MC13-16,CRUDE,31.25,SA,1,1,155304,0.2433734889454231
YD,7,MC13-16,CRUDE,31.25,SA,1,2,189828,0.15619585838048516
YD,7,MC13-16,CRUDE,62.5,EC,1,1,16128,0.2266689376310442
YD,7,MC13-16,CRUDE,62.5,EC,1,2,13272,0.3113130793801713
YD,7,MC13-16,CRUDE,62.5,SA,1,1,93312,0.4646186325133936
YD,7,MC13-16,CRUDE,62.5,SA,1,2,123000,0.34465101903983864
YD,7,MC13-16,CRUDE,125,EC,1,1,4800,0.7530082150208882
YD,7,MC13-16,CRUDE,125,EC,1,2,4320,0.7987657055815633
YD,7,MC13-16,CRUDE,125,SA,1,1,59688,0.6586691034976946
YD,7,MC13-16,CRUDE,125,SA,1,2,72144,0.5763559125167412
YD,7,MC13-16,CRUDE,250,EC,1,1,3432,0.8987021732198076
YD,7,MC13-16,CRUDE,250,EC,1,2,2880,0.9748569646372447
YD,7,MC13-16,CRUDE,250,SA,1,1,20976,1.1128334561332276
YD,7,MC13-16,CRUDE,250,SA,1,2,24360,1.0478788465183988
YD,7,MC13-16,CRUDE,500,EC,1,1,1752,1.1907153505644135
YD,7,MC13-16,CRUDE,500,EC,1,2,1368,1.2981633550123781
YD,7,MC13-16,CRUDE,500,SA,1,1,4272,1.8039248864587367
YD,7,MC13-16,CRUDE,500,SA,1,2,4512,1.7801870395039507
YD,7,MC13-16,CRUDE,1000,EC,1,1,1128,1.381940352749152
YD,7,MC13-16,CRUDE,1000,EC,1,2,648,1.6226744465258822
YD,7,MC13-16,CRUDE,1000,SA,1,1,2088,2.114825636149012
YD,7,MC13-16,CRUDE,1000,SA,1,2,2328,2.067573154501386
YD,7,MC13-16,1,0,EC,1,1,18360,0.17037677553125188
YD,7,MC13-16,1,0,EC,1,2,20304,0.12666784764584596
YD,7,MC13-16,1,0,SA,1,1,255408,0.027321634178926964
