researcher,screening_round,extract,extract_fraction,concentration,organism,biological_rep,technical_rep,auc,log_reduction_auc
YD,YD 5,LGR1-24,1,15.625,SA,1,2,318948.00000000006,-0.042215353772073014
YD,YD 5,LGR1-24,1,31.25,EC,1,1,16464,0.40720998612531023
YD,YD 5,LGR1-24,1,31.25,EC,1,2,16848,0.39719698970225664
YD,YD 5,LGR1-24,1,31.25,SA,1,1,325044,-0.05043762436093326
YD,YD 5,LGR1-24,1,31.25,SA,1,2,314604,-0.03625971068501111
YD,YD 5,LGR1-24,1,62.5,EC,1,1,19056,0.34371359940496565
YD,YD 5,LGR1-24,1,62.5,EC,1,2,21024,0.3010299956639812
YD,YD 5,LGR1-24,1,62.5,SA,1,1,309012,-0.028470815472868265
YD,YD 5,LGR1-24,1,62.5,SA,1,2,321564,-0.04576289287166849
YD,YD 5,LGR1-24,1,125,EC,1,1,13488,0.4937977862630008
YD,YD 5,LGR1-24,1,125,EC,1,2,18312,0.36100956387718147
YD,YD 5,LGR1-24,1,125,SA,1,1,312084,-0.03276697428913419
YD,YD 5,LGR1-24,1,125,SA,1,2,306324,-0.024676494994464622
YD,YD 5,LGR1-24,1,250,EC,1,1,17520,0.38021124171160603
YD,YD 5,LGR1-24,1,250,EC,1,2,20472,0.3125850706645389
YD,YD 5,LGR1-24,1,250,SA,1,1,282816,0.01000055388342541
YD,YD 5,LGR1-24,1,250,SA,1,2,280272,0.013924816802731386
YD,YD 5,LGR1-24,1,500,EC,1,1,17664,0.3766562874945631
YD,YD 5,LGR1-24,1,500,EC,1,2,21384,0.29365639779518715
YD,YD 5,LGR1-24,1,500,SA,1,1,249024,0.06526332464197625
YD,YD 5,LGR1-24,1,500,SA,1,2,260712,0.04534350818132578
YD,YD 5,LGR1-24,1,1000,EC,1,1,14400,0.4653828514484183
YD,YD 5,LGR1-24,1,1000,EC,1,2,21576,0.28977441009883315
YD,YD 5,LGR1-24,1,1000,SA,1,1,190716.00000000003,0.18111739999018975
YD,YD 5,LGR1-24,1,1000,SA,1,2,205692,0.14828712846613415
YD,YD 5,LGR1-24,2,0,EC,1,1,33048,0.10460016157513825
YD,YD 5,LGR1-24,2,0,EC,1,2,38088,0.04295717507721372
YD,YD 5,LGR1-24,2,0,SA,1,1,281520,0.011995275602470636
YD,YD 5,LGR1-24,2,0,SA,1,2,289632,-3.4201378495097857e-4
YD,YD 5,LGR1-24,2,15.625,EC,1,1,25200,0.22234480276212387
YD,YD 5,LGR1-24,2,15.625,EC,1,2,25608,0.21536968240759205
YD,YD 5,LGR1-24,2,15.625,SA,1,1,323100,-0.04783242858803808
YD,YD 5,LGR1-24,2,15.625,SA,1,2,325668,-0.05127055763948577
YD,YD 5,LGR1-24,2,31.25,EC,1,1,16896,0.39596144268994976
YD,YD 5,LGR1-24,2,31.25,EC,1,2,20472,0.3125850706645389
YD,YD 5,LGR1-24,2,31.25,SA,1,1,307164,-0.025865785062973903
YD,YD 5,LGR1-24,2,31.25,SA,1,2,319211.99999999994,-0.04257467980241956
YD,YD 5,LGR1-24,2,62.5,EC,1,1,24216,0.2396429355951514
YD,YD 5,LGR1-24,2,62.5,EC,1,2,24984,0.22608337232152578
YD,YD 5,LGR1-24,2,62.5,SA,1,1,313787.99999999994,-0.03513180168417899
YD,YD 5,LGR1-24,2,62.5,SA,1,2,303588,-0.02078007166478445
YD,YD 5,LGR1-24,2,125,EC,1,1,20208,0.31822201033241243
YD,YD 5,LGR1-24,2,125,EC,1,2,26784,0.195869907230502
YD,YD 5,LGR1-24,2,125,SA,1,1,281448,0.012106362566090295
YD,YD 5,LGR1-24,2,125,SA,1,2,275808,0.02089767039809004
YD,YD 5,LGR1-24,2,250,EC,1,1,25944,0.20970840787875156
YD,YD 5,LGR1-24,2,250,EC,1,2,35256,0.07651230604180544
YD,YD 5,LGR1-24,2,250,SA,1,1,220188,0.1187108827129994
YD,YD 5,LGR1-24,2,250,SA,1,2,221244,0.11663302769691569
YD,YD 5,LGR1-24,2,500,EC,1,1,28848,0.1636296341653412
YD,YD 5,LGR1-24,2,500,EC,1,2,36936,0.05629548200058321
YD,YD 5,LGR1-24,2,500,SA,1,1,159288.00000000003,0.259321470075957
YD,YD 5,LGR1-24,2,500,SA,1,2,150168,0.2849271327404786
YD,YD 5,LGR1-24,2,1000,EC,1,1,26256,0.20451677983464997
YD,YD 5,LGR1-24,2,1000,EC,1,2,34152,0.09032920174777757
YD,YD 5,LGR1-24,2,1000,SA,1,1,94055.99999999999,0.4881180242398973
YD,YD 5,LGR1-24,2,1000,SA,1,2,88464,0.5147379568349449
YD,YD 5,LGR1-24,3,0,EC,1,1,42168,-0.001237659663233043
YD,YD 5,LGR1-24,3,0,EC,1,2,41760,0.002984853549462216
YD,YD 5,LGR1-24,3,0,SA,1,1,298524,-0.01347472278141128
YD,YD 5,LGR1-24,3,0,SA,1,2,294864,-0.008117223265544593
YD,YD 5,LGR1-24,3,15.625,EC,1,1,34752,0.08276553997093382
YD,YD 5,LGR1-24,3,15.625,EC,1,2,35832,0.06947429410703655
YD,YD 5,LGR1-24,3,15.625,SA,1,1,314916,-0.03669019705382648
YD,YD 5,LGR1-24,3,15.625,SA,1,2,293880,-0.006665501742732995
YD,YD 5,LGR1-24,3,31.25,EC,1,1,25344,0.2198701836342685
YD,YD 5,LGR1-24,3,31.25,EC,1,2,29688,0.1511644022029413
YD,YD 5,LGR1-24,3,31.25,SA,1,1,259176,0.04790974654488079
YD,YD 5,LGR1-24,3,31.25,SA,1,2,267000,0.03499326806503067
YD,YD 5,LGR1-24,3,62.5,EC,1,1,22896,0.26398572712796686
YD,YD 5,LGR1-24,3,62.5,EC,1,2,23568,0.2514226140451123
YD,YD 5,LGR1-24,3,62.5,SA,1,1,212508,0.13412924544112387
YD,YD 5,LGR1-24,3,62.5,SA,1,2,211356,0.13648994828465502
YD,YD 5,LGR1-24,3,125,EC,1,1,19296,0.33827805308361064
YD,YD 5,LGR1-24,3,125,EC,1,2,20880,0.3040148492134434
YD,YD 5,LGR1-24,3,125,SA,1,1,129864,0.3480157537854181
YD,YD 5,LGR1-24,3,125,SA,1,2,132864,0.3380972062692985
YD,YD 5,LGR1-24,3,250,EC,1,1,2807.9999999999995,1.1753482400859003
YD,YD 5,LGR1-24,3,250,EC,1,2,38040,0.04350483527829164
YD,YD 5,LGR1-24,3,250,SA,1,1,113400,0.4068914748727181
YD,YD 5,LGR1-24,3,250,SA,1,2,121056,0.37851820981695583
YD,YD 5,LGR1-24,3,500,EC,1,1,1968,1.3297202494483453
YD,YD 5,LGR1-24,3,500,EC,1,2,1824,1.3627205095512707
YD,YD 5,LGR1-24,3,500,SA,1,1,1224,2.3737231116200634
YD,YD 5,LGR1-24,3,500,SA,1,2,1776,2.212061567987024
YD,YD 5,LGR1-24,3,1000,EC,1,1,936,1.6524694948055627
YD,YD 5,LGR1-24,3,1000,EC,1,2,744,1.7521724079977892
YD,YD 5,LGR1-24,3,1000,SA,1,1,552,2.719565451700407
YD,YD 5,LGR1-24,3,1000,SA,1,2,696.0000000000001,2.6188952898190436
YD,YD 5,LGR1-24,4,0,EC,1,1,46344,-0.04224817194733281
YD,YD 5,LGR1-24,4,0,EC,1,2,39480,0.027368199546068825
YD,YD 5,LGR1-24,4,0,SA,1,1,291024,-0.002424276180947746
YD,YD 5,LGR1-24,4,0,SA,1,2,298908,-0.014033009260932117
YD,YD 5,LGR1-24,4,15.625,EC,1,1,32136,0.11675352482005297
YD,YD 5,LGR1-24,4,15.625,EC,1,2,41928,0.0012411968491309812
YD,YD 5,LGR1-24,4,15.625,SA,1,1,304020,-0.021397625244708854
YD,YD 5,LGR1-24,4,15.625,SA,1,2,289656,-3.7799957292385713e-4
YD,YD 5,LGR1-24,4,31.25,EC,1,1,29496,0.15398221894560785
YD,YD 5,LGR1-24,4,31.25,EC,1,2,25536,0.21659247387303254
YD,YD 5,LGR1-24,4,31.25,SA,1,1,273216,0.02499840064177198
YD,YD 5,LGR1-24,4,31.25,SA,1,2,273600,0.0243884363815273
YD,YD 5,LGR1-24,4,62.5,EC,1,1,28680,0.16616619654790546
YD,YD 5,LGR1-24,4,62.5,EC,1,2,26376,0.20253640940857137
YD,YD 5,LGR1-24,4,62.5,SA,1,1,220548,0.11800140561897536
YD,YD 5,LGR1-24,4,62.5,SA,1,2,219612,0.1198484623610398
YD,YD 5,LGR1-24,4,125,EC,1,1,37992,0.04405318696970599
YD,YD 5,LGR1-24,4,125,EC,1,2,30312,0.14213075127673114
YD,YD 5,LGR1-24,4,125,SA,1,1,132624,0.33888240713750734
YD,YD 5,LGR1-24,4,125,SA,1,2,128280,0.35334557817320306
YD,YD 5,LGR1-24,4,250,EC,1,1,64872,-0.18831194386666344
YD,YD 5,LGR1-24,4,250,EC,1,2,42792,-0.007617241343292716
YD,YD 5,LGR1-24,4,250,SA,1,1,57336,0.703077137968122
YD,YD 5,LGR1-24,4,250,SA,1,2,56184,0.7118918740213755
YD,YD 5,LGR1-24,4,500,EC,1,1,54720,-0.1144007451683919
YD,YD 5,LGR1-24,4,500,EC,1,2,26784,0.195869907230502
YD,YD 5,LGR1-24,4,500,SA,1,1,13728,1.3238972589249756
YD,YD 5,LGR1-24,4,500,SA,1,2,13320,1.3370003045953236
YD,YD 5,LGR1-24,4,1000,EC,1,1,14856,0.45184345281194394
YD,YD 5,LGR1-24,4,1000,EC,1,2,11976,0.5454335562086721
YD,YD 5,LGR1-24,4,1000,SA,1,1,4968,1.765322942261082
YD,YD 5,LGR1-24,4,1000,SA,1,2,5232,1.742836794113395
YD,YD 5,LGR1-24,5,0,EC,1,1,39744,0.024473769383200582
YD,YD 5,LGR1-24,5,0,EC,1,2,45168,-0.031085517259176194
YD,YD 5,LGR1-24,5,0,SA,1,1,281304,0.012328621773552978
YD,YD 5,LGR1-24,5,0,SA,1,2,269616,0.03075886817787645
YD,YD 5,LGR1-24,5,15.625,EC,1,1,33600,0.0974060661538239
YD,YD 5,LGR1-24,5,15.625,EC,1,2,36912,0.05657776636664969
YD,YD 5,LGR1-24,5,15.625,SA,1,1,282528,0.010443034290426536
YD,YD 5,LGR1-24,5,15.625,SA,1,2,242496,0.07679995017072558
YD,YD 5,LGR1-24,5,31.25,EC,1,1,30744,0.13598497208737564
YD,YD 5,LGR1-24,5,31.25,EC,1,2,29496,0.15398221894560785
YD,YD 5,LGR1-24,5,31.25,SA,1,1,246168,0.07027293220174279
YD,YD 5,LGR1-24,5,31.25,SA,1,2,225996,0.10740377697822735
YD,YD 5,LGR1-24,5,62.5,EC,1,1,27168,0.1896876749798093
YD,YD 5,LGR1-24,5,62.5,EC,1,2,29712,0.15081345714796277
YD,YD 5,LGR1-24,5,62.5,SA,1,1,195060,0.1713363095498356
YD,YD 5,LGR1-24,5,62.5,SA,1,2,174972,0.21853597341997838
YD,YD 5,LGR1-24,5,125,EC,1,1,38928,0.03348325195692472
YD,YD 5,LGR1-24,5,125,EC,1,2,41256,0.008258225145009521
YD,YD 5,LGR1-24,5,125,SA,1,1,115200,0.40005205034241265
YD,YD 5,LGR1-24,5,125,SA,1,2,106392,0.43459555641866543
YD,YD 5,LGR1-24,5,250,EC,1,1,32304,0.11448904194410388
YD,YD 5,LGR1-24,5,250,EC,1,2,35928,0.06831230148900956
YD,YD 5,LGR1-24,5,250,SA,1,1,43440.00000000001,0.8236147128488153
YD,YD 5,LGR1-24,5,250,SA,1,2,39455.99999999999,0.8653914745139684
YD,YD 5,LGR1-24,5,500,EC,1,1,26712,0.19703893749735357
YD,YD 5,LGR1-24,5,500,EC,1,2,26736,0.19664891099435186
YD,YD 5,LGR1-24,5,500,SA,1,1,4272,1.8308732854091059
YD,YD 5,LGR1-24,5,500,SA,1,2,4944,1.7674260673488464
YD,YD 5,LGR1-24,5,1000,EC,1,1,8760,0.6812412373755872
YD,YD 5,LGR1-24,5,1000,EC,1,2,9600,0.6414741105040995
YD,YD 5,LGR1-24,5,1000,SA,1,1,1440.0000000000002,2.3031420373343563
YD,YD 5,LGR1-24,5,1000,SA,1,2,1248,2.3652899440832007
YD,YD 5,LGR1-25,CRUDE,0,EC,1,1,49752,-0.07306520026179888
YD,YD 5,LGR1-25,CRUDE,0,EC,1,2,38352,0.03995732685408933
YD,YD 5,LGR1-25,CRUDE,0,SA,1,1,253320,0.05783505007432468
YD,YD 5,LGR1-25,CRUDE,0,SA,1,2,293784,-0.0065236102175296054
YD,YD 5,LGR1-25,CRUDE,15.625,EC,1,1,39936,0.022380779877356812
YD,YD 5,LGR1-25,CRUDE,15.625,EC,1,2,37848,0.04570240850315905
YD,YD 5,LGR1-25,CRUDE,15.625,SA,1,1,261216,0.04450475461027978
YD,YD 5,LGR1-25,CRUDE,15.625,SA,1,2,258696,0.04871481579368796
YD,YD 5,LGR1-25,CRUDE,31.25,EC,1,1,35880,0.06889290917161348
YD,YD 5,LGR1-25,CRUDE,31.25,EC,1,2,34800,0.08216609959708701
YD,YD 5,LGR1-25,CRUDE,31.25,SA,1,1,221244,0.11663302769691569
YD,YD 5,LGR1-25,CRUDE,31.25,SA,1,2,246192,0.07023059298826516
YD,YD 5,LGR1-25,CRUDE,62.5,EC,1,1,32904,0.10649664704254928
YD,YD 5,LGR1-25,CRUDE,62.5,EC,1,2,29832,0.14906297319041717
YD,YD 5,LGR1-25,CRUDE,62.5,SA,1,1,173411.99999999997,0.22242538234788467
YD,YD 5,LGR1-25,CRUDE,62.5,SA,1,2,172980.00000000003,0.22350863665775442
YD,YD 5,LGR1-25,CRUDE,125,EC,1,1,33504,0.09864868354491961
YD,YD 5,LGR1-25,CRUDE,125,EC,1,2,33504,0.09864868354491961
YD,YD 5,LGR1-25,CRUDE,125,SA,1,1,98568,0.46776858486434747
YD,YD 5,LGR1-25,CRUDE,125,SA,1,2,103320,0.4473201319283263
YD,YD 5,LGR1-25,CRUDE,250,EC,1,1,36240,0.0645571545388925
YD,YD 5,LGR1-25,CRUDE,250,EC,1,2,35688,0.07122313331010768
YD,YD 5,LGR1-25,CRUDE,250,SA,1,1,42816,0.8298984376778956
YD,YD 5,LGR1-25,CRUDE,250,SA,1,2,40704,0.8518674397973048
YD,YD 5,LGR1-25,CRUDE,500,EC,1,1,27816,0.17945066586846592
YD,YD 5,LGR1-25,CRUDE,500,EC,1,2,30048,0.14592977295765103
YD,YD 5,LGR1-25,CRUDE,500,SA,1,1,6168,1.6713601643867053
YD,YD 5,LGR1-25,CRUDE,500,SA,1,2,4968,1.765322942261082
YD,YD 5,LGR1-25,CRUDE,1000,EC,1,1,22992,0.2621685927535175
YD,YD 5,LGR1-25,CRUDE,1000,EC,1,2,13128,0.5055467754986311
YD,YD 5,LGR1-25,CRUDE,1000,SA,1,1,4536,1.8048314835447556
YD,YD 5,LGR1-25,CRUDE,1000,SA,1,2,4080,1.850844366339726
YD,YD 5,LGR1-25,1,0,EC,1,1,41928,0.0012411968491309812
YD,YD 5,LGR1-25,1,0,EC,1,2,49896,-0.07432038749940727
YD,YD 5,LGR1-25,1,0,SA,1,1,284112,0.00801495208216506
YD,YD 5,LGR1-25,1,0,SA,1,2,282240,0.010885965977880205
YD,YD 5,LGR1-25,1,15.625,EC,1,1,33792,0.09493144702596854
YD,YD 5,LGR1-25,1,15.625,EC,1,2,38304,0.04050121481735131
YD,YD 5,LGR1-25,1,15.625,SA,1,1,299652,-0.015112651271561682
YD,YD 5,LGR1-25,1,15.625,SA,1,2,308412,-0.027626738238527994
YD,YD 5,LGR1-25,1,31.25,EC,1,1,39120,0.03134649742810411
YD,YD 5,LGR1-25,1,31.25,EC,1,2,33168,0.10302605879388234
YD,YD 5,LGR1-25,1,31.25,SA,1,1,294408,-0.007445077555998522
YD,YD 5,LGR1-25,1,31.25,SA,1,2,322235.99999999994,-0.046669528466045634
YD,YD 5,LGR1-25,1,62.5,EC,1,1,30312,0.14213075127673114
YD,YD 5,LGR1-25,1,62.5,EC,1,2,33528,0.09833769571788005
YD,YD 5,LGR1-25,1,62.5,SA,1,1,313236.00000000006,-0.03436713999358301
YD,YD 5,LGR1-25,1,62.5,SA,1,2,309828.00000000006,-0.029616134142062607
YD,YD 5,LGR1-25,1,125,EC,1,1,33912,0.09339193998350334
YD,YD 5,LGR1-25,1,125,EC,1,2,30528,0.13904699051966685
YD,YD 5,LGR1-25,1,125,SA,1,1,307908,-0.026916443366803787
YD,YD 5,LGR1-25,1,125,SA,1,2,306036,-0.024267987515170897
YD,YD 5,LGR1-25,1,250,EC,1,1,35688,0.07122313331010768
YD,YD 5,LGR1-25,1,250,EC,1,2,41664,0.003984380991588828
YD,YD 5,LGR1-25,1,250,SA,1,1,283344,0.009190508832823959
YD,YD 5,LGR1-25,1,250,SA,1,2,282936,0.00981632001908225
YD,YD 5,LGR1-25,1,500,EC,1,1,37968,0.04432762267040417
YD,YD 5,LGR1-25,1,500,EC,1,2,40992,0.01104623547907568
YD,YD 5,LGR1-25,1,500,SA,1,1,252888,0.05857630766696986
YD,YD 5,LGR1-25,1,500,SA,1,2,246744,0.06925792856847053
YD,YD 5,LGR1-25,1,1000,EC,1,1,36576,0.06054913482848021
YD,YD 5,LGR1-25,1,1000,EC,1,2,38664,0.0364385614128439
YD,YD 5,LGR1-25,1,1000,SA,1,1,182843.99999999997,0.19942381583372104
YD,YD 5,LGR1-25,1,1000,SA,1,2,181356,0.2029726010334935
YD,YD 5,LGR1-25,2,0,EC,1,1,60480,-0.15786643894948216
YD,YD 5,LGR1-25,2,0,EC,1,2,46632,-0.04493869876772063
YD,YD 5,LGR1-25,2,0,SA,1,1,295392,-0.008894199857420924
YD,YD 5,LGR1-25,2,0,SA,1,2,296580,-0.010637331414814518
YD,YD 5,LGR1-25,2,15.625,EC,1,1,44808,-0.027610216117016407
YD,YD 5,LGR1-25,2,15.625,EC,1,2,41688,0.0037342833849632797
YD,YD 5,LGR1-25,2,15.625,SA,1,1,310716.00000000006,-0.03085908794766987
YD,YD 5,LGR1-25,2,15.625,SA,1,2,300420,-0.016224312352946843
YD,YD 5,LGR1-25,2,31.25,EC,1,1,35880,0.06889290917161348
YD,YD 5,LGR1-25,2,31.25,EC,1,2,34104,0.09094002390459217
YD,YD 5,LGR1-25,2,31.25,SA,1,1,315588.00000000006,-0.03761595169566048
YD,YD 5,LGR1-25,2,31.25,SA,1,2,317652.00000000006,-0.040447064654485713
YD,YD 5,LGR1-25,2,62.5,EC,1,1,33888,0.09369940511627695
YD,YD 5,LGR1-25,2,62.5,EC,1,2,38496,0.03832973788391721
YD,YD 5,LGR1-25,2,62.5,SA,1,1,300756,-0.016709770724916775
YD,YD 5,LGR1-25,2,62.5,SA,1,2,303708,-0.020951702429705277
YD,YD 5,LGR1-25,2,125,EC,1,1,37584,0.04874234411013732
YD,YD 5,LGR1-25,2,125,EC,1,2,49032.00000000001,-0.06673426480038573
YD,YD 5,LGR1-25,2,125,SA,1,1,283464,0.009006618208107912
YD,YD 5,LGR1-25,2,125,SA,1,2,281472,0.012069330420947176
YD,YD 5,LGR1-25,2,250,EC,1,1,45143.99999999999,-0.030854693718316915
YD,YD 5,LGR1-25,2,250,EC,1,2,58968,-0.14687105464801903
YD,YD 5,LGR1-25,2,250,SA,1,1,266472,0.035852947903225664
YD,YD 5,LGR1-25,2,250,SA,1,2,244176,0.07380155442266398
YD,YD 5,LGR1-25,2,500,EC,1,1,44640,-0.0259788423858544
YD,YD 5,LGR1-25,2,500,EC,1,2,61968,-0.16842213609833956
YD,YD 5,LGR1-25,2,500,SA,1,1,230412,0.09899943576319484
YD,YD 5,LGR1-25,2,500,SA,1,2,231780,0.09642857090114196
YD,YD 5,LGR1-25,2,1000,EC,1,1,42936,-0.009076238735311071
YD,YD 5,LGR1-25,2,1000,EC,1,2,57120,-0.13304285522445
YD,YD 5,LGR1-25,2,1000,SA,1,1,181428,0.20280021634669587
YD,YD 5,LGR1-25,2,1000,SA,1,2,181932.00000000003,0.20159543563747426
YD,YD 5,LGR1-25,3,0,EC,1,1,45912,-0.0381808681952339
YD,YD 5,LGR1-25,3,0,EC,1,2,44904,-0.028539685667947963
YD,YD 5,LGR1-25,3,0,SA,1,1,302148,-0.018715194450786836
YD,YD 5,LGR1-25,3,0,SA,1,2,304140,-0.021569012177439468
YD,YD 5,LGR1-25,3,15.625,EC,1,1,32304,0.11448904194410388
YD,YD 5,LGR1-25,3,15.625,EC,1,2,37296,0.05208308736716647
YD,YD 5,LGR1-25,3,15.625,SA,1,1,266280,0.03616598114997273
YD,YD 5,LGR1-25,3,15.625,SA,1,2,280728,0.013218797810351735
YD,YD 5,LGR1-25,3,31.25,EC,1,1,30864,0.13429313324385866
YD,YD 5,LGR1-25,3,31.25,EC,1,2,30432,0.140414848286348
YD,YD 5,LGR1-25,3,31.25,SA,1,1,238788,0.08349203136394232
YD,YD 5,LGR1-25,3,31.25,SA,1,2,245064,0.07222501152578131
YD,YD 5,LGR1-25,3,62.5,EC,1,1,25152,0.22317281918435405
YD,YD 5,LGR1-25,3,62.5,EC,1,2,28800,0.16435285578443712
YD,YD 5,LGR1-25,3,62.5,SA,1,1,171912.00000000003,0.22619833655937796
YD,YD 5,LGR1-25,3,62.5,SA,1,2,161664,0.2528912092264068
YD,YD 5,LGR1-25,3,125,EC,1,1,27120,0.19045565834864223
YD,YD 5,LGR1-25,3,125,EC,1,2,26712,0.19703893749735357
YD,YD 5,LGR1-25,3,125,SA,1,1,98088,0.4698886500064064
YD,YD 5,LGR1-25,3,125,SA,1,2,81144,0.5522481169522309
YD,YD 5,LGR1-25,3,250,EC,1,1,2304,1.2612628687924936
YD,YD 5,LGR1-25,3,250,EC,1,2,2952,1.153628990392664
YD,YD 5,LGR1-25,3,250,SA,1,1,32424,0.9506379386959694
YD,YD 5,LGR1-25,3,250,SA,1,2,3336,1.9382784874639047
YD,YD 5,LGR1-25,3,500,EC,1,1,1128,1.5714362438963445
YD,YD 5,LGR1-25,3,500,EC,1,2,1560,1.4306207451892063
YD,YD 5,LGR1-25,3,500,SA,1,1,528,2.7388706068957935
YD,YD 5,LGR1-25,3,500,SA,1,2,864,2.5249907869507124
YD,YD 5,LGR1-25,3,1000,EC,1,1,432,1.9882615967287558
YD,YD 5,LGR1-25,3,1000,EC,1,2,696,1.781136103933106
YD,YD 5,LGR1-25,3,1000,SA,1,1,192,3.1782033007260564
YD,YD 5,LGR1-25,3,1000,SA,1,2,336,2.935165252039762
YD,YD 5,LGR1-25,4,0,EC,1,1,45504.00000000001,-0.03430423116998557
YD,YD 5,LGR1-25,4,0,EC,1,2,42528,-0.004929615718970015
YD,YD 5,LGR1-25,4,0,SA,1,1,292680,-0.004888516931749504
YD,YD 5,LGR1-25,4,0,SA,1,2,293232,-0.005706833077990846
YD,YD 5,LGR1-25,4,15.625,EC,1,1,37344,0.051524509178391784
YD,YD 5,LGR1-25,4,15.625,EC,1,2,38592,0.037248057419629464
YD,YD 5,LGR1-25,4,15.625,SA,1,1,251496,0.06097344736069073
YD,YD 5,LGR1-25,4,15.625,SA,1,2,240324,0.08070738556246161
YD,YD 5,LGR1-25,4,31.25,EC,1,1,37200,0.05320240366177043
YD,YD 5,LGR1-25,4,31.25,EC,1,2,33648,0.09678608820142204
YD,YD 5,LGR1-25,4,31.25,SA,1,1,220860,0.11738746159929558
YD,YD 5,LGR1-25,4,31.25,SA,1,2,228060,0.10345540944285853
YD,YD 5,LGR1-25,4,62.5,EC,1,1,52320,-0.09492239177254291
YD,YD 5,LGR1-25,4,62.5,EC,1,2,49392,-0.06991126859435218
YD,YD 5,LGR1-25,4,62.5,SA,1,1,139272,0.31764071715346953
YD,YD 5,LGR1-25,4,62.5,SA,1,2,153264,0.2760643735145738
YD,YD 5,LGR1-25,4,125,EC,1,1,76512,-0.25998421089201285
YD,YD 5,LGR1-25,4,125,EC,1,2,56184,-0.1258673118645624
YD,YD 5,LGR1-25,4,125,SA,1,1,77016,0.5749235706224958
YD,YD 5,LGR1-25,4,125,SA,1,2,73608,0.5945795117355144
YD,YD 5,LGR1-25,4,250,EC,1,1,89735.99999999999,-0.32922136332215757
YD,YD 5,LGR1-25,4,250,EC,1,2,39264,0.029750802496757715
YD,YD 5,LGR1-25,4,250,SA,1,1,35736,0.9083985899658237
YD,YD 5,LGR1-25,4,250,SA,1,2,35688,0.9089823191960457
YD,YD 5,LGR1-25,4,500,EC,1,1,1896,1.3459070105416204
YD,YD 5,LGR1-25,4,500,EC,1,2,2592,1.2101103463451122
YD,YD 5,LGR1-25,4,500,SA,1,1,2472,2.0684560630128277
YD,YD 5,LGR1-25,4,500,SA,1,2,1176,2.3910972076894863
YD,YD 5,LGR1-25,4,1000,EC,1,1,1344,1.4953460748258616
YD,YD 5,LGR1-25,4,1000,EC,1,2,1272,1.5192582322312729
YD,YD 5,LGR1-25,4,1000,SA,1,1,576,2.701082046006394
YD,YD 5,LGR1-25,4,1000,SA,1,2,624,2.666319939747182
YD,YD 5,LGR1-25,5,0,EC,1,1,37776,0.046529373809016186
YD,YD 5,LGR1-25,5,0,EC,1,2,44064,-0.020338575033161693
YD,YD 5,LGR1-25,5,0,SA,1,1,289176,3.422833385166898e-4
YD,YD 5,LGR1-25,5,0,SA,1,2,275808,0.02089767039809004
YD,YD 5,LGR1-25,5,15.625,EC,1,1,27552,0.1835922137701072
YD,YD 5,LGR1-25,5,15.625,EC,1,2,37248,0.052642384909892315
YD,YD 5,LGR1-25,5,15.625,SA,1,1,251400,0.06113925607966698
YD,YD 5,LGR1-25,5,15.625,SA,1,2,236364,0.08792319847217017
YD,YD 5,LGR1-25,5,31.25,EC,1,1,23952,0.24440356054469084
YD,YD 5,LGR1-25,5,31.25,EC,1,2,25440,0.21822823656729165
YD,YD 5,LGR1-25,5,31.25,SA,1,1,229548,0.1006310162210436
YD,YD 5,LGR1-25,5,31.25,SA,1,2,220692,0.11771793899031834
YD,YD 5,LGR1-25,5,62.5,EC,1,1,25944,0.20970840787875156
YD,YD 5,LGR1-25,5,62.5,EC,1,2,26208.000000000007,0.2053114634633434
YD,YD 5,LGR1-25,5,62.5,SA,1,1,174756,0.2190724338693504
YD,YD 5,LGR1-25,5,62.5,SA,1,2,163032,0.2492316731272729
YD,YD 5,LGR1-25,5,125,EC,1,1,25944,0.20970840787875156
YD,YD 5,LGR1-25,5,125,EC,1,2,29760,0.15011241666982683
YD,YD 5,LGR1-25,5,125,SA,1,1,114120,0.40414276644456715
YD,YD 5,LGR1-25,5,125,SA,1,2,127632,0.3555449547224516
YD,YD 5,LGR1-25,5,250,EC,1,1,35184,0.07740013152695276
YD,YD 5,LGR1-25,5,250,EC,1,2,37608,0.048465105363471775
YD,YD 5,LGR1-25,5,250,SA,1,1,57720,0.7001782070081493
YD,YD 5,LGR1-25,5,250,SA,1,2,64056,0.6549447139304923
YD,YD 5,LGR1-25,5,500,EC,1,1,24432,0.23578632383132203
YD,YD 5,LGR1-25,5,500,EC,1,2,26064,0.20770427657923377
YD,YD 5,LGR1-25,5,500,SA,1,1,4584,1.8002599204702723
YD,YD 5,LGR1-25,5,500,SA,1,2,6456,1.6515410077155919
YD,YD 5,LGR1-25,5,1000,EC,1,1,11423.999999999998,0.5659271491115688
YD,YD 5,LGR1-25,5,1000,EC,1,2,15024,0.4469597686216322
YD,YD 5,LGR1-25,5,1000,SA,1,1,3720,1.8909615895477083
YD,YD 5,LGR1-25,5,1000,SA,1,2,4536,1.8048314835447556
YD,YD 6,MC13-09,CRUDE,0,EC,1,1,25920,0.16742674260412777
YD,YD 6,MC13-09,CRUDE,0,EC,1,2,20040,0.2791640226074754
YD,YD 6,MC13-09,CRUDE,0,SA,1,1,274128,0.07015596340058623
YD,YD 6,MC13-09,CRUDE,0,SA,1,2,308052,0.01948532818436461
YD,YD 6,MC13-09,CRUDE,15.625,EC,1,1,46656,-0.08784576249917829
