date,researcher,screening_round,extract,extract_fraction,concentration,organism,biological_rep,technical_rep,time_point,luminescence
20180822,SV,SV6,MC10-102,3,500,EC,1,1,4,1872
20180822,SV,SV6,MC10-102,3,500,EC,1,2,4,1828
20180822,SV,SV6,MC10-102,4,500,EC,1,1,4,4610
20180822,SV,SV6,MC10-102,4,500,EC,1,2,4,4922
20180822,SV,SV6,MC10-102,5,500,EC,1,1,4,4978
20180822,SV,SV6,MC10-102,5,500,EC,1,2,4,4760
20180822,SV,SV6,MC10-102,CRUDE,250,EC,1,1,4,4054
20180822,SV,SV6,MC10-102,CRUDE,250,EC,1,2,4,3932
20180822,SV,SV6,MC10-102,1,250,EC,1,1,4,3836
20180822,SV,SV6,MC10-102,1,250,EC,1,2,4,3562
20180822,SV,SV6,MC10-102,2,250,EC,1,1,4,3830
20180822,SV,SV6,MC10-102,2,250,EC,1,2,4,3636
20180822,SV,SV6,MC10-102,3,250,EC,1,1,4,3272
20180822,SV,SV6,MC10-102,3,250,EC,1,2,4,3128
20180822,SV,SV6,MC10-102,4,250,EC,1,1,4,4400
20180822,SV,SV6,MC10-102,4,250,EC,1,2,4,4606
20180822,SV,SV6,MC10-102,5,250,EC,1,1,4,4684
20180822,SV,SV6,MC10-102,5,250,EC,1,2,4,4874
20180822,SV,SV6,MC10-102,CRUDE,125,EC,1,1,4,4420
20180822,SV,SV6,MC10-102,CRUDE,125,EC,1,2,4,4240
20180822,SV,SV6,MC10-102,1,125,EC,1,1,4,4102
20180822,SV,SV6,MC10-102,1,125,EC,1,2,4,4036
20180822,SV,SV6,MC10-102,2,125,EC,1,1,4,3854
20180822,SV,SV6,MC10-102,2,125,EC,1,2,4,3756
20180822,SV,SV6,MC10-102,3,125,EC,1,1,4,3488
20180822,SV,SV6,MC10-102,3,125,EC,1,2,4,3444
20180822,SV,SV6,MC10-102,4,125,EC,1,1,4,4276
20180822,SV,SV6,MC10-102,4,125,EC,1,2,4,4528
20180822,SV,SV6,MC10-102,5,125,EC,1,1,4,4620
20180822,SV,SV6,MC10-102,5,125,EC,1,2,4,4792
20180822,SV,SV6,MC10-102,CRUDE,62.5,EC,1,1,4,4570
20180822,SV,SV6,MC10-102,CRUDE,62.5,EC,1,2,4,4520
20180822,SV,SV6,MC10-102,1,62.5,EC,1,1,4,4312
20180822,SV,SV6,MC10-102,1,62.5,EC,1,2,4,4274
20180822,SV,SV6,MC10-102,2,62.5,EC,1,1,4,4100
20180822,SV,SV6,MC10-102,2,62.5,EC,1,2,4,4064
20180822,SV,SV6,MC10-102,3,62.5,EC,1,1,4,3770
20180822,SV,SV6,MC10-102,3,62.5,EC,1,2,4,3692
20180822,SV,SV6,MC10-102,4,62.5,EC,1,1,4,4214
20180822,SV,SV6,MC10-102,4,62.5,EC,1,2,4,4508
20180822,SV,SV6,MC10-102,5,62.5,EC,1,1,4,4544
20180822,SV,SV6,MC10-102,5,62.5,EC,1,2,4,4810
20180822,SV,SV6,MC10-102,CRUDE,31.25,EC,1,1,4,4670
20180822,SV,SV6,MC10-102,CRUDE,31.25,EC,1,2,4,4708
20180822,SV,SV6,MC10-102,1,31.25,EC,1,1,4,4378
20180822,SV,SV6,MC10-102,1,31.25,EC,1,2,4,4434
20180822,SV,SV6,MC10-102,2,31.25,EC,1,1,4,4556
20180822,SV,SV6,MC10-102,2,31.25,EC,1,2,4,4380
20180822,SV,SV6,MC10-102,3,31.25,EC,1,1,4,4062
20180822,SV,SV6,MC10-102,3,31.25,EC,1,2,4,4104
20180822,SV,SV6,MC10-102,4,31.25,EC,1,1,4,4326
20180822,SV,SV6,MC10-102,4,31.25,EC,1,2,4,4472
20180822,SV,SV6,MC10-102,5,31.25,EC,1,1,4,4494
20180822,SV,SV6,MC10-102,5,31.25,EC,1,2,4,5002
20180822,SV,SV6,MC10-102,CRUDE,15.625,EC,1,1,4,4416
20180822,SV,SV6,MC10-102,CRUDE,15.625,EC,1,2,4,4370
20180822,SV,SV6,MC10-102,1,15.625,EC,1,1,4,4518
20180822,SV,SV6,MC10-102,1,15.625,EC,1,2,4,4454
20180822,SV,SV6,MC10-102,2,15.625,EC,1,1,4,4454
20180822,SV,SV6,MC10-102,2,15.625,EC,1,2,4,4446
20180822,SV,SV6,MC10-102,3,15.625,EC,1,1,4,4240
20180822,SV,SV6,MC10-102,3,15.625,EC,1,2,4,4246
20180822,SV,SV6,MC10-102,4,15.625,EC,1,1,4,4418
20180822,SV,SV6,MC10-102,4,15.625,EC,1,2,4,4424
20180822,SV,SV6,MC10-102,5,15.625,EC,1,1,4,4742
20180822,SV,SV6,MC10-102,5,15.625,EC,1,2,4,4656
20180822,SV,SV6,MC10-102,CRUDE,0,EC,1,1,4,4590
20180822,SV,SV6,MC10-102,CRUDE,0,EC,1,2,4,4568
20180822,SV,SV6,MC10-102,1,0,EC,1,1,4,4598
20180822,SV,SV6,MC10-102,1,0,EC,1,2,4,4612
20180822,SV,SV6,MC10-102,2,0,EC,1,1,4,4514
20180822,SV,SV6,MC10-102,2,0,EC,1,2,4,4552
20180822,SV,SV6,MC10-102,3,0,EC,1,1,4,4582
20180822,SV,SV6,MC10-102,3,0,EC,1,2,4,4490
20180822,SV,SV6,MC10-102,4,0,EC,1,1,4,4482
20180822,SV,SV6,MC10-102,4,0,EC,1,2,4,4456
20180822,SV,SV6,MC10-102,5,0,EC,1,1,4,4510
20180822,SV,SV6,MC10-102,5,0,EC,1,2,4,4554
20180822,SV,SV6,MC10-102,CRUDE,1000,EC,1,1,7,19963
20180822,SV,SV6,MC10-102,CRUDE,1000,EC,1,2,7,20212
20180822,SV,SV6,MC10-102,1,1000,EC,1,1,7,24687
20180822,SV,SV6,MC10-102,1,1000,EC,1,2,7,25273
20180822,SV,SV6,MC10-102,2,1000,EC,1,1,7,19591
20180822,SV,SV6,MC10-102,2,1000,EC,1,2,7,19037
20180822,SV,SV6,MC10-102,3,1000,EC,1,1,7,14493
20180822,SV,SV6,MC10-102,3,1000,EC,1,2,7,14875
20180822,SV,SV6,MC10-102,4,1000,EC,1,1,7,2562
20180822,SV,SV6,MC10-102,4,1000,EC,1,2,7,2226
20180822,SV,SV6,MC10-102,5,1000,EC,1,1,7,798
20180822,SV,SV6,MC10-102,5,1000,EC,1,2,7,794
20180822,SV,SV6,MC10-102,CRUDE,500,EC,1,1,7,38597
20180822,SV,SV6,MC10-102,CRUDE,500,EC,1,2,7,40102
20180822,SV,SV6,MC10-102,1,500,EC,1,1,7,44820
20180822,SV,SV6,MC10-102,1,500,EC,1,2,7,45018
20180822,SV,SV6,MC10-102,2,500,EC,1,1,7,37102
20180822,SV,SV6,MC10-102,2,500,EC,1,2,7,37565
20180822,SV,SV6,MC10-102,3,500,EC,1,1,7,32143
20180822,SV,SV6,MC10-102,3,500,EC,1,2,7,32195
20180822,SV,SV6,MC10-102,4,500,EC,1,1,7,52431
20180822,SV,SV6,MC10-102,4,500,EC,1,2,7,50912
20180822,SV,SV6,MC10-102,5,500,EC,1,1,7,49320
20180822,SV,SV6,MC10-102,5,500,EC,1,2,7,55389
20180822,SV,SV6,MC10-102,CRUDE,250,EC,1,1,7,47539
20180822,SV,SV6,MC10-102,CRUDE,250,EC,1,2,7,50072
20180822,SV,SV6,MC10-102,1,250,EC,1,1,7,50668
20180822,SV,SV6,MC10-102,1,250,EC,1,2,7,52315
20180822,SV,SV6,MC10-102,2,250,EC,1,1,7,50638
20180822,SV,SV6,MC10-102,2,250,EC,1,2,7,51029
20180822,SV,SV6,MC10-102,3,250,EC,1,1,7,47551
20180822,SV,SV6,MC10-102,3,250,EC,1,2,7,48063
20180822,SV,SV6,MC10-102,4,250,EC,1,1,7,50598
20180822,SV,SV6,MC10-102,4,250,EC,1,2,7,51047
20180822,SV,SV6,MC10-102,5,250,EC,1,1,7,50438
20180822,SV,SV6,MC10-102,5,250,EC,1,2,7,49852
20180822,SV,SV6,MC10-102,CRUDE,125,EC,1,1,7,49864
20180822,SV,SV6,MC10-102,CRUDE,125,EC,1,2,7,53048
20180822,SV,SV6,MC10-102,1,125,EC,1,1,7,55143
20180822,SV,SV6,MC10-102,1,125,EC,1,2,7,55307
20180822,SV,SV6,MC10-102,2,125,EC,1,1,7,51339
20180822,SV,SV6,MC10-102,2,125,EC,1,2,7,51377
20180822,SV,SV6,MC10-102,3,125,EC,1,1,7,51423
20180822,SV,SV6,MC10-102,3,125,EC,1,2,7,51675
20180822,SV,SV6,MC10-102,4,125,EC,1,1,7,52113
20180822,SV,SV6,MC10-102,4,125,EC,1,2,7,50640
20180822,SV,SV6,MC10-102,5,125,EC,1,1,7,49568
20180822,SV,SV6,MC10-102,5,125,EC,1,2,7,49608
20180822,SV,SV6,MC10-102,CRUDE,62.5,EC,1,1,7,49816
20180822,SV,SV6,MC10-102,CRUDE,62.5,EC,1,2,7,53674
20180822,SV,SV6,MC10-102,1,62.5,EC,1,1,7,54166
20180822,SV,SV6,MC10-102,1,62.5,EC,1,2,7,55465
20180822,SV,SV6,MC10-102,2,62.5,EC,1,1,7,50098
20180822,SV,SV6,MC10-102,2,62.5,EC,1,2,7,47709
20180822,SV,SV6,MC10-102,3,62.5,EC,1,1,7,52491
20180822,SV,SV6,MC10-102,3,62.5,EC,1,2,7,52585
20180822,SV,SV6,MC10-102,4,62.5,EC,1,1,7,51365
20180822,SV,SV6,MC10-102,4,62.5,EC,1,2,7,49984
20180822,SV,SV6,MC10-102,5,62.5,EC,1,1,7,49010
20180822,SV,SV6,MC10-102,5,62.5,EC,1,2,7,44906
20180822,SV,SV6,MC10-102,CRUDE,31.25,EC,1,1,7,49182
20180822,SV,SV6,MC10-102,CRUDE,31.25,EC,1,2,7,52187
20180822,SV,SV6,MC10-102,1,31.25,EC,1,1,7,53882
20180822,SV,SV6,MC10-102,1,31.25,EC,1,2,7,54530
20180822,SV,SV6,MC10-102,2,31.25,EC,1,1,7,51075
20180822,SV,SV6,MC10-102,2,31.25,EC,1,2,7,50796
20180822,SV,SV6,MC10-102,3,31.25,EC,1,1,7,53196
20180822,SV,SV6,MC10-102,3,31.25,EC,1,2,7,52952
20180822,SV,SV6,MC10-102,4,31.25,EC,1,1,7,49302
20180822,SV,SV6,MC10-102,4,31.25,EC,1,2,7,49912
20180822,SV,SV6,MC10-102,5,31.25,EC,1,1,7,47541
20180822,SV,SV6,MC10-102,5,31.25,EC,1,2,7,45032
20180822,SV,SV6,MC10-102,CRUDE,15.625,EC,1,1,7,46892
20180822,SV,SV6,MC10-102,CRUDE,15.625,EC,1,2,7,49736
20180822,SV,SV6,MC10-102,1,15.625,EC,1,1,7,50826
20180822,SV,SV6,MC10-102,1,15.625,EC,1,2,7,51873
20180822,SV,SV6,MC10-102,2,15.625,EC,1,1,7,51099
20180822,SV,SV6,MC10-102,2,15.625,EC,1,2,7,50948
20180822,SV,SV6,MC10-102,3,15.625,EC,1,1,7,51695
20180822,SV,SV6,MC10-102,3,15.625,EC,1,2,7,51457
20180822,SV,SV6,MC10-102,4,15.625,EC,1,1,7,49256
20180822,SV,SV6,MC10-102,4,15.625,EC,1,2,7,46814
20180822,SV,SV6,MC10-102,5,15.625,EC,1,1,7,46694
20180822,SV,SV6,MC10-102,5,15.625,EC,1,2,7,44878
20180822,SV,SV6,MC10-102,CRUDE,0,EC,1,1,7,39105
20180822,SV,SV6,MC10-102,CRUDE,0,EC,1,2,7,42687
20180822,SV,SV6,MC10-102,1,0,EC,1,1,7,43399
20180822,SV,SV6,MC10-102,1,0,EC,1,2,7,44061
20180822,SV,SV6,MC10-102,2,0,EC,1,1,7,44351
20180822,SV,SV6,MC10-102,2,0,EC,1,2,7,44846
20180822,SV,SV6,MC10-102,3,0,EC,1,1,7,45596
20180822,SV,SV6,MC10-102,3,0,EC,1,2,7,44335
20180822,SV,SV6,MC10-102,4,0,EC,1,1,7,44956
20180822,SV,SV6,MC10-102,4,0,EC,1,2,7,44397
20180822,SV,SV6,MC10-102,5,0,EC,1,1,7,43717
20180822,SV,SV6,MC10-102,5,0,EC,1,2,7,42114
20180823,SV,SV6,MC10-102,CRUDE,1000,EC,1,1,21,2726
20180823,SV,SV6,MC10-102,CRUDE,1000,EC,1,2,21,2702
20180823,SV,SV6,MC10-102,1,1000,EC,1,1,21,2456
20180823,SV,SV6,MC10-102,1,1000,EC,1,2,21,2694
20180823,SV,SV6,MC10-102,2,1000,EC,1,1,21,1618
20180823,SV,SV6,MC10-102,2,1000,EC,1,2,21,1744
20180823,SV,SV6,MC10-102,3,1000,EC,1,1,21,4694
20180823,SV,SV6,MC10-102,3,1000,EC,1,2,21,2932
20180823,SV,SV6,MC10-102,4,1000,EC,1,1,21,1434
20180823,SV,SV6,MC10-102,4,1000,EC,1,2,21,1518
20180823,SV,SV6,MC10-102,5,1000,EC,1,1,21,892
20180823,SV,SV6,MC10-102,5,1000,EC,1,2,21,1010
20180823,SV,SV6,MC10-102,CRUDE,500,EC,1,1,21,2942
20180823,SV,SV6,MC10-102,CRUDE,500,EC,1,2,21,2860
20180823,SV,SV6,MC10-102,1,500,EC,1,1,21,2666
20180823,SV,SV6,MC10-102,1,500,EC,1,2,21,2896
20180823,SV,SV6,MC10-102,2,500,EC,1,1,21,2516
20180823,SV,SV6,MC10-102,2,500,EC,1,2,21,2344
20180823,SV,SV6,MC10-102,3,500,EC,1,1,21,3020
20180823,SV,SV6,MC10-102,3,500,EC,1,2,21,2958
20180823,SV,SV6,MC10-102,4,500,EC,1,1,21,4272
20180823,SV,SV6,MC10-102,4,500,EC,1,2,21,5064
20180823,SV,SV6,MC10-102,5,500,EC,1,1,21,3852
20180823,SV,SV6,MC10-102,5,500,EC,1,2,21,4542
20180823,SV,SV6,MC10-102,CRUDE,250,EC,1,1,21,2678
20180823,SV,SV6,MC10-102,CRUDE,250,EC,1,2,21,2484
20180823,SV,SV6,MC10-102,1,250,EC,1,1,21,2580
20180823,SV,SV6,MC10-102,1,250,EC,1,2,21,2858
20180823,SV,SV6,MC10-102,2,250,EC,1,1,21,2974
20180823,SV,SV6,MC10-102,2,250,EC,1,2,21,2584
20180823,SV,SV6,MC10-102,3,250,EC,1,1,21,2776
20180823,SV,SV6,MC10-102,3,250,EC,1,2,21,2978
20180823,SV,SV6,MC10-102,4,250,EC,1,1,21,4156
20180823,SV,SV6,MC10-102,4,250,EC,1,2,21,4446
20180823,SV,SV6,MC10-102,5,250,EC,1,1,21,4570
20180823,SV,SV6,MC10-102,5,250,EC,1,2,21,3760
20180823,SV,SV6,MC10-102,CRUDE,125,EC,1,1,21,3150
20180823,SV,SV6,MC10-102,CRUDE,125,EC,1,2,21,2972
20180823,SV,SV6,MC10-102,1,125,EC,1,1,21,2682
20180823,SV,SV6,MC10-102,1,125,EC,1,2,21,3082
20180823,SV,SV6,MC10-102,2,125,EC,1,1,21,2766
20180823,SV,SV6,MC10-102,2,125,EC,1,2,21,3218
20180823,SV,SV6,MC10-102,3,125,EC,1,1,21,2966
20180823,SV,SV6,MC10-102,3,125,EC,1,2,21,3416
20180823,SV,SV6,MC10-102,4,125,EC,1,1,21,4082
20180823,SV,SV6,MC10-102,4,125,EC,1,2,21,4662
20180823,SV,SV6,MC10-102,5,125,EC,1,1,21,4822
20180823,SV,SV6,MC10-102,5,125,EC,1,2,21,4190
20180823,SV,SV6,MC10-102,CRUDE,62.5,EC,1,1,21,3556
20180823,SV,SV6,MC10-102,CRUDE,62.5,EC,1,2,21,3006
20180823,SV,SV6,MC10-102,1,62.5,EC,1,1,21,3286
20180823,SV,SV6,MC10-102,1,62.5,EC,1,2,21,3548
20180823,SV,SV6,MC10-102,2,62.5,EC,1,1,21,2764
20180823,SV,SV6,MC10-102,2,62.5,EC,1,2,21,2822
20180823,SV,SV6,MC10-102,3,62.5,EC,1,1,21,2766
20180823,SV,SV6,MC10-102,3,62.5,EC,1,2,21,3690
20180823,SV,SV6,MC10-102,4,62.5,EC,1,1,21,4050
20180823,SV,SV6,MC10-102,4,62.5,EC,1,2,21,4472
20180823,SV,SV6,MC10-102,5,62.5,EC,1,1,21,4628
20180823,SV,SV6,MC10-102,5,62.5,EC,1,2,21,4220
20180823,SV,SV6,MC10-102,CRUDE,31.25,EC,1,1,21,3514
20180823,SV,SV6,MC10-102,CRUDE,31.25,EC,1,2,21,3728
20180823,SV,SV6,MC10-102,1,31.25,EC,1,1,21,3522
20180823,SV,SV6,MC10-102,1,31.25,EC,1,2,21,3422
20180823,SV,SV6,MC10-102,2,31.25,EC,1,1,21,3486
20180823,SV,SV6,MC10-102,2,31.25,EC,1,2,21,3310
20180823,SV,SV6,MC10-102,3,31.25,EC,1,1,21,3486
20180823,SV,SV6,MC10-102,3,31.25,EC,1,2,21,3662
20180823,SV,SV6,MC10-102,4,31.25,EC,1,1,21,4772
20180823,SV,SV6,MC10-102,4,31.25,EC,1,2,21,4188
20180823,SV,SV6,MC10-102,5,31.25,EC,1,1,21,4648
20180823,SV,SV6,MC10-102,5,31.25,EC,1,2,21,4536
20180823,SV,SV6,MC10-102,CRUDE,15.625,EC,1,1,21,4336
20180823,SV,SV6,MC10-102,CRUDE,15.625,EC,1,2,21,3750
20180823,SV,SV6,MC10-102,1,15.625,EC,1,1,21,3610
20180823,SV,SV6,MC10-102,1,15.625,EC,1,2,21,4306
20180823,SV,SV6,MC10-102,2,15.625,EC,1,1,21,3854
20180823,SV,SV6,MC10-102,2,15.625,EC,1,2,21,4026
20180823,SV,SV6,MC10-102,3,15.625,EC,1,1,21,3900
20180823,SV,SV6,MC10-102,3,15.625,EC,1,2,21,4388
20180823,SV,SV6,MC10-102,4,15.625,EC,1,1,21,4670
20180823,SV,SV6,MC10-102,4,15.625,EC,1,2,21,4618
20180823,SV,SV6,MC10-102,5,15.625,EC,1,1,21,5246
20180823,SV,SV6,MC10-102,5,15.625,EC,1,2,21,5228
20180823,SV,SV6,MC10-102,CRUDE,0,EC,1,1,21,4428
20180823,SV,SV6,MC10-102,CRUDE,0,EC,1,2,21,4638
20180823,SV,SV6,MC10-102,1,0,EC,1,1,21,4234
20180823,SV,SV6,MC10-102,1,0,EC,1,2,21,5512
20180823,SV,SV6,MC10-102,2,0,EC,1,1,21,4508
20180823,SV,SV6,MC10-102,2,0,EC,1,2,21,4226
20180823,SV,SV6,MC10-102,3,0,EC,1,1,21,3986
20180823,SV,SV6,MC10-102,3,0,EC,1,2,21,5496
20180823,SV,SV6,MC10-102,4,0,EC,1,1,21,5114
20180823,SV,SV6,MC10-102,4,0,EC,1,2,21,3996
20180823,SV,SV6,MC10-102,5,0,EC,1,1,21,4138
20180823,SV,SV6,MC10-102,5,0,EC,1,2,21,3646
20180824,SV,SV7,CTRL,DMSO,4,EC,2,1,0,250
20180824,SV,SV7,CTRL,DMSO,4,EC,2,2,0,224
20180824,SV,SV7,CTRL,Kanamycin,1000,EC,2,1,0,282
20180824,SV,SV7,CTRL,Kanamycin,1000,EC,2,2,0,262
20180824,SV,SV7,CTRL,Broth,1,EC,2,1,0,2
20180824,SV,SV7,CTRL,Broth,1,EC,2,2,0,4
20180824,SV,SV7,CTRL,DMSO,2,EC,2,1,0,258
20180824,SV,SV7,CTRL,DMSO,2,EC,2,2,0,272
20180824,SV,SV7,CTRL,Kanamycin,500,EC,2,1,0,316
20180824,SV,SV7,CTRL,Kanamycin,500,EC,2,2,0,316
20180824,SV,SV7,CTRL,Broth,0.5,EC,2,1,0,0
20180824,SV,SV7,CTRL,Broth,0.5,EC,2,2,0,2
20180824,SV,SV7,CTRL,DMSO,1,EC,2,1,0,282
20180824,SV,SV7,CTRL,DMSO,1,EC,2,2,0,192
20180824,SV,SV7,CTRL,Kanamycin,250,EC,2,1,0,220
20180824,SV,SV7,CTRL,Kanamycin,250,EC,2,2,0,282
20180824,SV,SV7,CTRL,Broth,0.25,EC,2,1,0,0
20180824,SV,SV7,CTRL,Broth,0.25,EC,2,2,0,0
20180824,SV,SV7,CTRL,DMSO,0.5,EC,2,1,0,282
20180824,SV,SV7,CTRL,DMSO,0.5,EC,2,2,0,286
20180824,SV,SV7,CTRL,Kanamycin,125,EC,2,1,0,270
20180824,SV,SV7,CTRL,Kanamycin,125,EC,2,2,0,204
20180824,SV,SV7,CTRL,Broth,0.125,EC,2,1,0,4
20180824,SV,SV7,CTRL,Broth,0.125,EC,2,2,0,0
20180824,SV,SV7,CTRL,DMSO,0.25,EC,2,1,0,262
20180824,SV,SV7,CTRL,DMSO,0.25,EC,2,2,0,254
20180824,SV,SV7,CTRL,Kanamycin,62.5,EC,2,1,0,282
20180824,SV,SV7,CTRL,Kanamycin,62.5,EC,2,2,0,268
20180824,SV,SV7,CTRL,Broth,0.0625,EC,2,1,0,2
20180824,SV,SV7,CTRL,Broth,0.0625,EC,2,2,0,0
20180824,SV,SV7,CTRL,DMSO,0.125,EC,2,1,0,292
20180824,SV,SV7,CTRL,DMSO,0.125,EC,2,2,0,258
20180824,SV,SV7,CTRL,Kanamycin,31.25,EC,2,1,0,288
20180824,SV,SV7,CTRL,Kanamycin,31.25,EC,2,2,0,244
20180824,SV,SV7,CTRL,Broth,0.03125,EC,2,1,0,0
20180824,SV,SV7,CTRL,Broth,0.03125,EC,2,2,0,2
20180824,SV,SV7,CTRL,DMSO,0.0625,EC,2,1,0,288
20180824,SV,SV7,CTRL,DMSO,0.0625,EC,2,2,0,324
20180824,SV,SV7,CTRL,Kanamycin,15.625,EC,2,1,0,310
20180824,SV,SV7,CTRL,Kanamycin,15.625,EC,2,2,0,350
20180824,SV,SV7,CTRL,Broth,0.015625,EC,2,1,0,0
20180824,SV,SV7,CTRL,Broth,0.015625,EC,2,2,0,4
20180824,SV,SV7,CTRL,DMSO,0,EC,2,1,0,288
20180824,SV,SV7,CTRL,DMSO,0,EC,2,2,0,316
20180824,SV,SV7,CTRL,Kanamycin,0,EC,2,1,0,318
20180824,SV,SV7,CTRL,Kanamycin,0,EC,2,2,0,304
20180824,SV,SV7,CTRL,Broth,0,EC,2,1,0,2
20180824,SV,SV7,CTRL,Broth,0,EC,2,2,0,0
20180824,SV,SV7,CTRL,DMSO,4,EC,2,1,2,170
20180824,SV,SV7,CTRL,DMSO,4,EC,2,2,2,164
20180824,SV,SV7,CTRL,Kanamycin,1000,EC,2,1,2,352
20180824,SV,SV7,CTRL,Kanamycin,1000,EC,2,2,2,350
20180824,SV,SV7,CTRL,Broth,1,EC,2,1,2,2
20180824,SV,SV7,CTRL,Broth,1,EC,2,2,2,2
20180824,SV,SV7,CTRL,DMSO,2,EC,2,1,2,258
20180824,SV,SV7,CTRL,DMSO,2,EC,2,2,2,270
20180824,SV,SV7,CTRL,Kanamycin,500,EC,2,1,2,394
20180824,SV,SV7,CTRL,Kanamycin,500,EC,2,2,2,370
20180824,SV,SV7,CTRL,Broth,0.5,EC,2,1,2,2
20180824,SV,SV7,CTRL,Broth,0.5,EC,2,2,2,2
20180824,SV,SV7,CTRL,DMSO,1,EC,2,1,2,310
20180824,SV,SV7,CTRL,DMSO,1,EC,2,2,2,174
20180824,SV,SV7,CTRL,Kanamycin,250,EC,2,1,2,308
20180824,SV,SV7,CTRL,Kanamycin,250,EC,2,2,2,370
20180824,SV,SV7,CTRL,Broth,0.25,EC,2,1,2,0
20180824,SV,SV7,CTRL,Broth,0.25,EC,2,2,2,0
20180824,SV,SV7,CTRL,DMSO,0.5,EC,2,1,2,312
20180824,SV,SV7,CTRL,DMSO,0.5,EC,2,2,2,330
20180824,SV,SV7,CTRL,Kanamycin,125,EC,2,1,2,286
20180824,SV,SV7,CTRL,Kanamycin,125,EC,2,2,2,252
20180824,SV,SV7,CTRL,Broth,0.125,EC,2,1,2,2
20180824,SV,SV7,CTRL,Broth,0.125,EC,2,2,2,2
20180824,SV,SV7,CTRL,DMSO,0.25,EC,2,1,2,374
20180824,SV,SV7,CTRL,DMSO,0.25,EC,2,2,2,320
20180824,SV,SV7,CTRL,Kanamycin,62.5,EC,2,1,2,310
20180824,SV,SV7,CTRL,Kanamycin,62.5,EC,2,2,2,324
20180824,SV,SV7,CTRL,Broth,0.0625,EC,2,1,2,2
20180824,SV,SV7,CTRL,Broth,0.0625,EC,2,2,2,0
20180824,SV,SV7,CTRL,DMSO,0.125,EC,2,1,2,332
20180824,SV,SV7,CTRL,DMSO,0.125,EC,2,2,2,320
20180824,SV,SV7,CTRL,Kanamycin,31.25,EC,2,1,2,336
20180824,SV,SV7,CTRL,Kanamycin,31.25,EC,2,2,2,290
20180824,SV,SV7,CTRL,Broth,0.03125,EC,2,1,2,4
20180824,SV,SV7,CTRL,Broth,0.03125,EC,2,2,2,2
20180824,SV,SV7,CTRL,DMSO,0.0625,EC,2,1,2,362
20180824,SV,SV7,CTRL,DMSO,0.0625,EC,2,2,2,368
20180824,SV,SV7,CTRL,Kanamycin,15.625,EC,2,1,2,372
20180824,SV,SV7,CTRL,Kanamycin,15.625,EC,2,2,2,346
20180824,SV,SV7,CTRL,Broth,0.015625,EC,2,1,2,0
20180824,SV,SV7,CTRL,Broth,0.015625,EC,2,2,2,4
20180824,SV,SV7,CTRL,DMSO,0,EC,2,1,2,352
20180824,SV,SV7,CTRL,DMSO,0,EC,2,2,2,400
20180824,SV,SV7,CTRL,Kanamycin,0,EC,2,1,2,354
20180824,SV,SV7,CTRL,Kanamycin,0,EC,2,2,2,394
20180824,SV,SV7,CTRL,Broth,0,EC,2,1,2,2
20180824,SV,SV7,CTRL,Broth,0,EC,2,2,2,6
20180824,SV,SV7,CTRL,DMSO,4,EC,2,1,4,812
20180824,SV,SV7,CTRL,DMSO,4,EC,2,2,4,846
20180824,SV,SV7,CTRL,Kanamycin,1000,EC,2,1,4,204
20180824,SV,SV7,CTRL,Kanamycin,1000,EC,2,2,4,218
20180824,SV,SV7,CTRL,Broth,1,EC,2,1,4,4
20180824,SV,SV7,CTRL,Broth,1,EC,2,2,4,0
20180824,SV,SV7,CTRL,DMSO,2,EC,2,1,4,3172
20180824,SV,SV7,CTRL,DMSO,2,EC,2,2,4,3374
20180824,SV,SV7,CTRL,Kanamycin,500,EC,2,1,4,248
20180824,SV,SV7,CTRL,Kanamycin,500,EC,2,2,4,278
20180824,SV,SV7,CTRL,Broth,0.5,EC,2,1,4,4
20180824,SV,SV7,CTRL,Broth,0.5,EC,2,2,4,4
20180824,SV,SV7,CTRL,DMSO,1,EC,2,1,4,5560
20180824,SV,SV7,CTRL,DMSO,1,EC,2,2,4,3156
20180824,SV,SV7,CTRL,Kanamycin,250,EC,2,1,4,198
20180824,SV,SV7,CTRL,Kanamycin,250,EC,2,2,4,250
20180824,SV,SV7,CTRL,Broth,0.25,EC,2,1,4,0
20180824,SV,SV7,CTRL,Broth,0.25,EC,2,2,4,2
20180824,SV,SV7,CTRL,DMSO,0.5,EC,2,1,4,5856
20180824,SV,SV7,CTRL,DMSO,0.5,EC,2,2,4,6124
20180824,SV,SV7,CTRL,Kanamycin,125,EC,2,1,4,240
20180824,SV,SV7,CTRL,Kanamycin,125,EC,2,2,4,154
20180824,SV,SV7,CTRL,Broth,0.125,EC,2,1,4,0
20180824,SV,SV7,CTRL,Broth,0.125,EC,2,2,4,4
20180824,SV,SV7,CTRL,DMSO,0.25,EC,2,1,4,6342
20180824,SV,SV7,CTRL,DMSO,0.25,EC,2,2,4,5676
20180824,SV,SV7,CTRL,Kanamycin,62.5,EC,2,1,4,3982
20180824,SV,SV7,CTRL,Kanamycin,62.5,EC,2,2,4,3986
20180824,SV,SV7,CTRL,Broth,0.0625,EC,2,1,4,2
20180824,SV,SV7,CTRL,Broth,0.0625,EC,2,2,4,2
20180824,SV,SV7,CTRL,DMSO,0.125,EC,2,1,4,6758
20180824,SV,SV7,CTRL,DMSO,0.125,EC,2,2,4,5994
20180824,SV,SV7,CTRL,Kanamycin,31.25,EC,2,1,4,7270
